image_path,class,class_name
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/190917-08-S-A-S1-20190221131903/FieldPos242_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/220219-04-S-A-S1-20190816115501/FieldPos069_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/010319-05r1-S-A-S1-20190816160305/FieldPos146_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-04-S-A-S1-20190426162351/FieldPos070_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-06-S-A-S1-20190501134757/FieldPos208_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/190718-14r1/pos018_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-17-S-A-S1-20190603145137/FieldPos103_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-04-S-A-S1-20190426162351/FieldPos277_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-16/pos009_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-04-S-A-S1-20190510101904/FieldPos227_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-44/pos008_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/180718-02r1/pos009_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/271017-02-S-A-S1-20190425114329/FieldPos197_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-07r2/pos009_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-09-S-A-S1-20190510123456/FieldPos232_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-55/pos002_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/220219-04-S-A-S1-20190816115501/FieldPos425_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-47/pos003_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/150218-01-S-A-S1-20190424164843/FieldPos168_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-10/pos009_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/150218-01-S-A-S1-20190424164843/FieldPos008_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/150218-01-S-A-S1-20190424164843/FieldPos086_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-46/pos004_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/120718-27/pos002_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/030919-07/pos007_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-49/pos007_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-12-S-A-S1-20190603121110/FieldPos247_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/250219-02-S-A-S1-20190816124553/FieldPos286_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-06-S-A-S1-20190501134757/FieldPos206_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/290919-02/pos008_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/030919-07/pos009_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-03-S-A-S1-20190426160015/FieldPos034_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-07-S-A-S1-20190711155451/FieldPos193_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-17-S-A-S1-20190603145137/FieldPos172_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/180718-02r1/pos002_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-06-S-A-S1-20190501134757/FieldPos189_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-10/pos002_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/010919-7r2/pos000_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/250219-02-S-A-S1-20190816124553/FieldPos447_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-07-S-A-S1-20190711155451/FieldPos202_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-26-S-A-S1-20190604140515/FieldPos047_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/190718-14r1/pos012_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-12-S-A-S1-20190603121110/FieldPos214_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/190917-08-S-A-S1-20190221131903/FieldPos248_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/010319-05r1-S-A-S1-20190816160305/FieldPos257_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-55/pos005_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-12-S-A-S1-20190603121110/FieldPos080_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/120618-16r1/pos017_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/060319-02-S-A-S1-20190816170548/FieldPos110_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/190917-08-S-A-S1-20190221131903/FieldPos258_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-18-S-A-S1-20190603151602/FieldPos192_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-04-S-A-S1-20190426162351/FieldPos244_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/260618-10/pos002_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-06-S-A-S1-20190501134757/FieldPos227_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-03-S-A-S1-20190426160015/FieldPos117_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/261017-18-S-A-S1-20190424123639/FieldPos234_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/110918-02r1/pos005_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-03-S-A-S1-20190426160015/FieldPos219_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/110918-02r1/pos000_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/190718-14/pos002_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-06-S-A-S1-20190501134757/FieldPos090_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/150218-01-S-A-S1-20190424164843/FieldPos231_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-07/pos005_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-11-S-A-S1-20190510135515/FieldPos282_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/270219-12-S-A-S1-20190816133355/FieldPos280_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/310819-09/pos009_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-49/pos000_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/270219-12-S-A-S1-20190816133355/FieldPos343_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/060319-02-S-A-S1-20190816170548/FieldPos111_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/120718-27/pos004_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/260618-10/pos002_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/120618-16/pos005_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/020919-08/pos001_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/190917-08-S-A-S1-20190221131903/FieldPos231_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-55/pos002_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-04-S-A-S1-20190510101904/FieldPos294_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/120718-27/pos000_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-12-S-A-S1-20190603121110/FieldPos042_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/250219-02-S-A-S1-20190816124553/FieldPos113_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/271017-05-S-A-S1-20190426143534/FieldPos210_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-26-S-A-S1-20190604140515/FieldPos151_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-12-S-A-S1-20190603121110/FieldPos165_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/250219-02-S-A-S1-20190816124553/FieldPos375_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-17-S-A-S1-20190603145137/FieldPos103_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-07/pos000_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-03-S-A-S1-20190426160015/FieldPos005_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/250219-02-S-A-S1-20190816124553/FieldPos247_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/010319-05r1-S-A-S1-20190816160305/FieldPos182_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-26-S-A-S1-20190604140515/FieldPos200_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280219-17-S-A-S1-20190816144144/FieldPos201_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-07/pos003_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-18-S-A-S1-20190603151602/FieldPos260_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-12-S-A-S1-20190603121110/FieldPos243_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/030919-07/pos005_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/290318-02/pos008_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-48/pos009_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-17-S-A-S1-20190603145137/FieldPos243_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-06-S-A-S1-20190501134757/FieldPos045_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-06-S-A-S1-20190501134757/FieldPos228_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-39/pos002_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-07-S-A-S1-20190510112330/FieldPos127_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-19-S-A-S1-20190603163732/FieldPos208_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-07/pos002_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-04-S-A-S1-20190426162351/FieldPos211_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-04-S-A-S1-20190426162351/FieldPos105_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/300818-01/pos004_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/120618-16/pos009_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/190917-08-S-A-S1-20190221131903/FieldPos239_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-07-S-A-S1-20190510112330/FieldPos205_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/020919-01/pos004_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-19-S-A-S1-20190603163732/FieldPos261_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/110918-02/pos017_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-26-S-A-S1-20190604140515/FieldPos150_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/290318-02/pos004_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-04-S-A-S1-20190510101904/FieldPos288_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/150218-01-S-A-S1-20190424164843/FieldPos084_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/060319-02-S-A-S1-20190816170548/FieldPos074_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/260618-10/pos000_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/290919-02/pos002_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/140618-06/pos001_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/270219-12-S-A-S1-20190816133355/FieldPos385_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-26-S-A-S1-20190604140515/FieldPos248_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/190718-14/pos006_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/190718-14r1/pos014_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/250219-02-S-A-S1-20190816124553/FieldPos346_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/010319-05r1-S-A-S1-20190816160305/FieldPos071_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/260618-32/pos008_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/190917-09-S-A-S1-20190225140514/FieldPos096_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-24-S-A-S1-20190604115146/FieldPos247_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/271017-02-S-A-S1-20190425114329/FieldPos156_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/180718-02/pos000_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-48/pos004_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-06-S-A-S1-20190501134757/FieldPos113_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-04-S-A-S1-20190426162351/FieldPos223_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/171017-21-S-A-S1-20190624162525/FieldPos343_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-03-S-A-S1-20190426160015/FieldPos007_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-06-S-A-S1-20190501134757/FieldPos211_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/180718-02/pos009_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/010319-05r1-S-A-S1-20190816160305/FieldPos200_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-21-S-A-S1-20190603172727/FieldPos225_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/250219-02-S-A-S1-20190816124553/FieldPos442_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-09-S-A-S1-20190510123456/FieldPos260_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-12-S-A-S1-20190603121110/FieldPos039_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/180718-02/pos000_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-06-S-A-S1-20190501134757/FieldPos210_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/300818-01/pos002_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/260618-10/pos002_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-04-S-A-S1-20190426162351/FieldPos142_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-44/pos001_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-25/pos003_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-07-S-A-S1-20190711155451/FieldPos037_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-04-S-A-S1-20190426162351/FieldPos173_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/270219-12-S-A-S1-20190816133355/FieldPos412_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/190917-08-S-A-S1-20190221131903/FieldPos240_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/171017-21-S-A-S1-20190624162525/FieldPos310_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/150218-01-S-A-S1-20190424164843/FieldPos032_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/180718-02/pos004_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-46/pos004_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-29/pos005_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/120718-27/pos007_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-12-S-A-S1-20190603121110/FieldPos086_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/220219-04-S-A-S1-20190816115501/FieldPos212_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-06-S-A-S1-20190501134757/FieldPos179_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-16-S-A-S1-20190603132416/FieldPos262_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-17-S-A-S1-20190603145137/FieldPos100_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-04-S-A-S1-20190426162351/FieldPos075_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/190917-08-S-A-S1-20190221131903/FieldPos249_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-26-S-A-S1-20190604140515/FieldPos260_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/250219-02-S-A-S1-20190816124553/FieldPos306_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-12-S-A-S1-20190603121110/FieldPos165_EDOF_RGB.tiff,1,Sickle Cell
